dataset,task,rows,features,subsampled,signature,flags,model,model_name,eligible,ruled_out_why,recommended_rank,score,score_std,seconds,status,detail,seed
609_fri_c0_1000_5,regression,1000,5,False,A11 A21 A31 A41 A53 A61,,TR2,Random Forest,True,,4,0.8677113815417077,0.011589892291598803,4.31,ok,,0
609_fri_c0_1000_5,regression,1000,5,False,A11 A21 A31 A41 A53 A61,,TR3,Extra Trees,True,,2,0.8803861414429941,0.013609862105503578,2.64,ok,,0
609_fri_c0_1000_5,regression,1000,5,False,A11 A21 A31 A41 A53 A61,,EN1,AdaBoost,True,,7,0.7916897414973282,0.022998669970492557,0.63,ok,,0
609_fri_c0_1000_5,regression,1000,5,False,A11 A21 A31 A41 A53 A61,,EN2,Gradient Boosting (GBM),True,,1,0.9077209263979702,0.009174384603055362,0.97,ok,,0
609_fri_c0_1000_5,regression,1000,5,False,A11 A21 A31 A41 A53 A61,,EN6,Stacking,True,,6,0.8793193457046871,0.01556255920297233,0.49,ok,,0
609_fri_c0_1000_5,regression,1000,5,False,A11 A21 A31 A41 A53 A61,,EN7,Voting Ensemble,True,,8,0.831074468951441,0.019533160673353145,0.14,ok,,0
609_fri_c0_1000_5,regression,1000,5,False,A11 A21 A31 A41 A53 A61,,SV1,SVM (linear),True,,17,0.7182487142359004,0.03592774541369047,0.08,ok,,0
609_fri_c0_1000_5,regression,1000,5,False,A11 A21 A31 A41 A53 A61,,SV2,Kernel SVM (RBF/Poly),True,,13,0.944679256876541,0.00880472039565202,0.25,ok,,0
609_fri_c0_1000_5,regression,1000,5,False,A11 A21 A31 A41 A53 A61,,IB1,k-Nearest Neighbors,True,,16,0.871627394541432,0.013896168288438234,0.07,ok,,0
609_fri_c0_1000_5,regression,1000,5,False,A11 A21 A31 A41 A53 A61,,NN2,MLP (Feedforward),True,,9,0.9435274111833062,0.010863280949443124,3.58,ok,,0
609_fri_c0_1000_5,regression,1000,5,False,A11 A21 A31 A41 A53 A61,,EN3,XGBoost,True,,5,0.8959616056982161,0.005041192981392893,1.91,ok,,0
609_fri_c0_1000_5,regression,1000,5,False,A11 A21 A31 A41 A53 A61,,EN4,LightGBM,True,,3,0.9149771975016474,0.00823286301218189,1.71,ok,,0
609_fri_c0_1000_5,regression,1000,5,False,A11 A21 A31 A41 A53 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.9166684026487175,0.008962872573569057,4.47,ok,,0
1028_SWD,regression,1000,10,False,A11 A21 A32 A41 A53 A61,,LM1,Linear Regression,False,needs A31 data (yours is A32),,0.4113202472427154,0.02304089230186208,0.24,ok,,0
1028_SWD,regression,1000,10,False,A11 A21 A32 A41 A53 A61,,LM3,Ridge Regression,False,needs A31 data (yours is A32),,0.4115036831142399,0.023090237016696404,0.17,ok,,0
1028_SWD,regression,1000,10,False,A11 A21 A32 A41 A53 A61,,LM4,Lasso Regression,True,,13,-0.002299393524752302,0.00218375571803374,0.12,ok,,0
1028_SWD,regression,1000,10,False,A11 A21 A32 A41 A53 A61,,LM5,Elastic Net,True,,14,-0.002299393524752302,0.00218375571803374,0.14,ok,,0
1028_SWD,regression,1000,10,False,A11 A21 A32 A41 A53 A61,,LM6,Polynomial Regression,False,needs A31 data (yours is A32),,0.35350507566213124,0.045223246220057044,0.53,ok,,0
1028_SWD,regression,1000,10,False,A11 A21 A32 A41 A53 A61,,LM7,Bayesian Linear Regression,False,needs A31 data (yours is A32),,0.41267720452510714,0.02351127799186322,0.23,ok,,0
1028_SWD,regression,1000,10,False,A11 A21 A32 A41 A53 A61,,TR1,Decision Tree,True,,10,0.3494991746886235,0.045892829900784055,0.15,ok,,0
1028_SWD,regression,1000,10,False,A11 A21 A32 A41 A53 A61,,TR2,Random Forest,True,,4,0.354521765036189,0.041458636476456256,3.34,ok,,0
1028_SWD,regression,1000,10,False,A11 A21 A32 A41 A53 A61,,TR3,Extra Trees,True,,2,0.34949917468862407,0.04589282990078449,2.83,ok,,0
1028_SWD,regression,1000,10,False,A11 A21 A32 A41 A53 A61,,EN1,AdaBoost,True,,7,0.35384878408547393,0.02369851489760233,0.41,ok,,0
1028_SWD,regression,1000,10,False,A11 A21 A32 A41 A53 A61,,EN2,Gradient Boosting (GBM),True,,1,0.3892633813278266,0.03310442330464821,0.97,ok,,0
1028_SWD,regression,1000,10,False,A11 A21 A32 A41 A53 A61,,EN6,Stacking,True,,6,0.416880066380861,0.024179574269201847,1.07,ok,,0
1028_SWD,regression,1000,10,False,A11 A21 A32 A41 A53 A61,,EN7,Voting Ensemble,True,,8,0.3985088204747075,0.022493391609276835,0.7,ok,,0
1028_SWD,regression,1000,10,False,A11 A21 A32 A41 A53 A61,,SV1,SVM (linear),True,,12,0.3520382344982174,0.03801917059370151,0.21,ok,,0
1028_SWD,regression,1000,10,False,A11 A21 A32 A41 A53 A61,,SV2,Kernel SVM (RBF/Poly),True,,11,0.3337526261990152,0.039292632623065246,0.39,ok,,0
1028_SWD,regression,1000,10,False,A11 A21 A32 A41 A53 A61,,IB1,k-Nearest Neighbors,False,needs A31 data (yours is A32),,0.3307395385914451,0.02801288718054171,0.56,ok,,0
1028_SWD,regression,1000,10,False,A11 A21 A32 A41 A53 A61,,NN2,MLP (Feedforward),True,,9,0.37947185875212047,0.03432296096494338,5.8,ok,,0
1028_SWD,regression,1000,10,False,A11 A21 A32 A41 A53 A61,,EN3,XGBoost,True,,5,0.34983064136720304,0.045787431613515256,9.17,ok,,0
1028_SWD,regression,1000,10,False,A11 A21 A32 A41 A53 A61,,EN4,LightGBM,True,,3,0.36215323823808043,0.04180820846272534,51.78,ok,,0
1028_SWD,regression,1000,10,False,A11 A21 A32 A41 A53 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.36215323823808043,0.04180820846272534,55.75,ok,,0
593_fri_c1_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,LM1,Linear Regression,True,,15,0.2862404784922205,0.04035825615601993,0.08,ok,,0
593_fri_c1_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,LM3,Ridge Regression,True,,10,0.28636409770543453,0.04015430403960011,0.12,ok,,0
593_fri_c1_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,LM4,Lasso Regression,True,,18,-0.007599481088638926,0.006482478796723123,0.14,ok,,0
593_fri_c1_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,LM5,Elastic Net,True,,19,-0.007599481088638926,0.006482478796723123,0.08,ok,,0
593_fri_c1_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,LM6,Polynomial Regression,True,,14,0.2650545686183398,0.05508955558179631,0.23,ok,,0
593_fri_c1_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,LM7,Bayesian Linear Regression,True,,11,0.28715877866353334,0.03753425318485331,0.12,ok,,0
593_fri_c1_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,TR1,Decision Tree,True,,12,0.7589442196660311,0.05141356988807584,0.14,ok,,0
593_fri_c1_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,TR2,Random Forest,True,,4,0.9003738215565086,0.014157582879297876,6.03,ok,,0
593_fri_c1_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,TR3,Extra Trees,True,,2,0.9377084652935856,0.006176350622688353,4.09,ok,,0
593_fri_c1_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,EN1,AdaBoost,True,,7,0.7860622896328942,0.016074690759625823,0.88,ok,,0
593_fri_c1_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,EN2,Gradient Boosting (GBM),True,,1,0.9391238296516666,0.0028737474468905253,1.53,ok,,0
593_fri_c1_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,EN6,Stacking,True,,6,0.790355070422182,0.03321505737500835,0.65,ok,,0
593_fri_c1_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,EN7,Voting Ensemble,True,,8,0.6761494147512683,0.019316420477447183,0.19,ok,,0
593_fri_c1_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,SV1,SVM (linear),True,,17,0.2585218159130721,0.04252067117077079,0.1,ok,,0
593_fri_c1_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,SV2,Kernel SVM (RBF/Poly),True,,13,0.6063571924600565,0.04973573037073894,0.29,ok,,0
593_fri_c1_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,IB1,k-Nearest Neighbors,True,,16,0.4970790157125518,0.042906515246390525,0.1,ok,,0
593_fri_c1_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,NN2,MLP (Feedforward),True,,9,0.9126664583236875,0.01605766323940311,4.94,ok,,0
593_fri_c1_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,EN3,XGBoost,True,,5,0.929149958068276,0.00861002126393234,3.64,ok,,0
593_fri_c1_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,EN4,LightGBM,True,,3,0.9375703805046625,0.007122497572732095,1.48,ok,,0
593_fri_c1_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.9350878229590085,0.004270505065437758,5.84,ok,,0
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,LM1,Linear Regression,True,,15,0.7067540014777791,0.026257947579562745,0.06,ok,,0
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,LM3,Ridge Regression,True,,10,0.7067814032408468,0.026167679732436513,0.06,ok,,0
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,LM4,Lasso Regression,True,,18,-0.0045234977311575,0.0034461332355352884,0.08,ok,,0
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,LM5,Elastic Net,True,,19,0.04806411098677299,0.008113942015427523,0.08,ok,,0
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,LM6,Polynomial Regression,True,,14,0.8660975407656608,0.01672330071063324,0.29,ok,,0
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,LM7,Bayesian Linear Regression,True,,11,0.7068340683425882,0.025924393059669804,0.11,ok,,0
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,TR1,Decision Tree,True,,12,0.6105920684009174,0.05016490501097584,0.16,ok,,0
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,TR2,Random Forest,True,,4,0.8278059285854822,0.014739821938334948,5.44,ok,,0
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,TR3,Extra Trees,True,,2,0.8481564242744678,0.009360973071229432,3.34,ok,,0
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,EN1,AdaBoost,True,,7,0.7796241027764094,0.014511834157550552,0.86,ok,,0
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,EN2,Gradient Boosting (GBM),True,,1,0.9015458490227803,0.006965847447154551,1.4,ok,,0
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,EN6,Stacking,True,,6,0.7835788346857785,0.032986589518974735,0.59,ok,,0
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,EN7,Voting Ensemble,True,,8,0.7698301699679525,0.023964817753497878,0.18,ok,,0
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,SV1,SVM (linear),True,,17,0.6971155668683527,0.027923881543798133,0.08,ok,,0
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,SV2,Kernel SVM (RBF/Poly),True,,13,0.8773633521064562,0.012396739067693155,0.26,ok,,0
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,IB1,k-Nearest Neighbors,True,,16,0.6614551511877792,0.02875003254685359,0.08,ok,,0
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,NN2,MLP (Feedforward),True,,9,0.9197936450865297,0.008332432101503544,3.7,ok,,0
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,EN3,XGBoost,True,,5,0.8629707301237838,0.021392385958626522,3.67,ok,,0
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,EN4,LightGBM,True,,3,0.896529033243719,0.014124811363227577,2.43,ok,,0
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.8982552323375268,0.011739940310011162,4.83,ok,,0
solar_flare,regression,1066,10,False,A11 A21 A32 A41 A53 A61,,LM1,Linear Regression,False,needs A31 data (yours is A32),,0.11481230161191947,0.07337606395048392,0.22,ok,,0
solar_flare,regression,1066,10,False,A11 A21 A32 A41 A53 A61,,LM3,Ridge Regression,False,needs A31 data (yours is A32),,0.11769365617338252,0.07239556048677495,0.19,ok,,0
solar_flare,regression,1066,10,False,A11 A21 A32 A41 A53 A61,,LM4,Lasso Regression,True,,13,-0.005820016600806666,0.007964245607835648,0.13,ok,,0
solar_flare,regression,1066,10,False,A11 A21 A32 A41 A53 A61,,LM5,Elastic Net,True,,14,-0.005820016600806666,0.007964245607835648,0.13,ok,,0
solar_flare,regression,1066,10,False,A11 A21 A32 A41 A53 A61,,LM6,Polynomial Regression,False,needs A31 data (yours is A32),,-0.10403688670797943,0.15624989827994168,0.54,ok,,0
solar_flare,regression,1066,10,False,A11 A21 A32 A41 A53 A61,,LM7,Bayesian Linear Regression,False,needs A31 data (yours is A32),,0.13189450549035991,0.06577983748336427,0.36,ok,,0
solar_flare,regression,1066,10,False,A11 A21 A32 A41 A53 A61,,TR1,Decision Tree,True,,10,-0.35341162370107904,0.31590746102431233,0.14,ok,,0
solar_flare,regression,1066,10,False,A11 A21 A32 A41 A53 A61,,TR2,Random Forest,True,,4,-0.15319532357160043,0.19816408444010913,2.64,ok,,0
solar_flare,regression,1066,10,False,A11 A21 A32 A41 A53 A61,,TR3,Extra Trees,True,,2,-0.353271745242073,0.3372710993338758,2.6,ok,,0
solar_flare,regression,1066,10,False,A11 A21 A32 A41 A53 A61,,EN1,AdaBoost,True,,7,-0.3149071758639024,0.262862171611493,0.28,ok,,0
solar_flare,regression,1066,10,False,A11 A21 A32 A41 A53 A61,,EN2,Gradient Boosting (GBM),True,,1,-0.020645299173094944,0.14907397391706148,0.69,ok,,0
solar_flare,regression,1066,10,False,A11 A21 A32 A41 A53 A61,,EN6,Stacking,True,,6,0.1311036976372521,0.028762141007691727,0.63,ok,,0
solar_flare,regression,1066,10,False,A11 A21 A32 A41 A53 A61,,EN7,Voting Ensemble,True,,8,0.020245893225342648,0.12855572772995283,0.22,ok,,0
solar_flare,regression,1066,10,False,A11 A21 A32 A41 A53 A61,,SV1,SVM (linear),True,,12,-0.032881632584604525,0.03753324301275642,0.19,ok,,0
solar_flare,regression,1066,10,False,A11 A21 A32 A41 A53 A61,,SV2,Kernel SVM (RBF/Poly),True,,11,0.048098420833862884,0.04916540755129251,0.29,ok,,0
solar_flare,regression,1066,10,False,A11 A21 A32 A41 A53 A61,,IB1,k-Nearest Neighbors,False,needs A31 data (yours is A32),,-0.1190059293410882,0.12096612130083705,0.29,ok,,0
solar_flare,regression,1066,10,False,A11 A21 A32 A41 A53 A61,,NN2,MLP (Feedforward),True,,9,-0.2132918803477331,0.19543831050301064,5.93,ok,,0
solar_flare,regression,1066,10,False,A11 A21 A32 A41 A53 A61,,EN3,XGBoost,True,,5,-0.38296506508902317,0.30377837821069803,7.72,ok,,0
solar_flare,regression,1066,10,False,A11 A21 A32 A41 A53 A61,,EN4,LightGBM,True,,3,0.0024927296807962128,0.141716124908529,1.51,ok,,0
solar_flare,regression,1066,10,False,A11 A21 A32 A41 A53 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.00236066367352048,0.14167573029877137,12.57,ok,,0
529_pollen,regression,3848,4,False,A11 A21 A31 A41 A53 A61,,LM1,Linear Regression,True,,15,0.792976809533746,0.004832935906999886,0.06,ok,,0
529_pollen,regression,3848,4,False,A11 A21 A31 A41 A53 A61,,LM3,Ridge Regression,True,,10,0.7929732024675297,0.004845593201114198,0.06,ok,,0
529_pollen,regression,3848,4,False,A11 A21 A31 A41 A53 A61,,LM4,Lasso Regression,True,,18,0.24860508026407374,0.014361371935505586,0.06,ok,,0
529_pollen,regression,3848,4,False,A11 A21 A31 A41 A53 A61,,LM5,Elastic Net,True,,19,0.3315508617033755,0.014880186426199657,0.06,ok,,0
529_pollen,regression,3848,4,False,A11 A21 A31 A41 A53 A61,,LM6,Polynomial Regression,True,,14,0.7922507257413245,0.004800834398618493,0.07,ok,,0
529_pollen,regression,3848,4,False,A11 A21 A31 A41 A53 A61,,LM7,Bayesian Linear Regression,True,,11,0.7929769055440157,0.00483515546245065,0.06,ok,,0
529_pollen,regression,3848,4,False,A11 A21 A31 A41 A53 A61,,TR1,Decision Tree,True,,12,0.5252668329712259,0.02972407580264404,0.13,ok,,0
529_pollen,regression,3848,4,False,A11 A21 A31 A41 A53 A61,,TR2,Random Forest,True,,4,0.7550844876317155,0.007171695697415088,11.58,ok,,0
529_pollen,regression,3848,4,False,A11 A21 A31 A41 A53 A61,,TR3,Extra Trees,True,,2,0.7587387427094197,0.007381730871333407,6.75,ok,,0
529_pollen,regression,3848,4,False,A11 A21 A31 A41 A53 A61,,EN1,AdaBoost,True,,7,0.6662270883339865,0.024336650892855395,1.34,ok,,0
529_pollen,regression,3848,4,False,A11 A21 A31 A41 A53 A61,,EN2,Gradient Boosting (GBM),True,,1,0.7640365760876954,0.01004589681634243,2.62,ok,,0
529_pollen,regression,3848,4,False,A11 A21 A31 A41 A53 A61,,EN6,Stacking,True,,6,0.7936795970706609,0.005216796610920804,0.68,ok,,0
529_pollen,regression,3848,4,False,A11 A21 A31 A41 A53 A61,,EN7,Voting Ensemble,True,,8,0.7554710013334336,0.009497789399384395,0.21,ok,,0
529_pollen,regression,3848,4,False,A11 A21 A31 A41 A53 A61,,SV1,SVM (linear),True,,17,0.7927229822674468,0.005088410136562646,0.09,ok,,0
529_pollen,regression,3848,4,False,A11 A21 A31 A41 A53 A61,,SV2,Kernel SVM (RBF/Poly),True,,13,0.7698446586831583,0.008179380636582833,2.13,ok,,0
529_pollen,regression,3848,4,False,A11 A21 A31 A41 A53 A61,,IB1,k-Nearest Neighbors,True,,16,0.6916848447289642,0.014251220014012635,0.08,ok,,0
529_pollen,regression,3848,4,False,A11 A21 A31 A41 A53 A61,,NN2,MLP (Feedforward),True,,9,0.7911041238944897,0.004558506212983838,8.39,ok,,0
529_pollen,regression,3848,4,False,A11 A21 A31 A41 A53 A61,,EN3,XGBoost,True,,5,0.7376519146235505,0.008752005833056862,1.71,ok,,0
529_pollen,regression,3848,4,False,A11 A21 A31 A41 A53 A61,,EN4,LightGBM,True,,3,0.7604065863592359,0.006701859115053054,1.86,ok,,0
529_pollen,regression,3848,4,False,A11 A21 A31 A41 A53 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.7621804259331352,0.005446186804823066,5.4,ok,,0
294_satellite_image,regression,5000,36,True,A11 A21 A31 A41 A53 A61,,LM1,Linear Regression,True,,15,0.699947086375835,0.010073146584091674,0.28,ok,,0
294_satellite_image,regression,5000,36,True,A11 A21 A31 A41 A53 A61,,LM3,Ridge Regression,True,,10,0.6999919732356437,0.010051938627209175,0.21,ok,,0
294_satellite_image,regression,5000,36,True,A11 A21 A31 A41 A53 A61,,LM4,Lasso Regression,True,,18,0.2957639850471312,0.007220285386697383,0.19,ok,,0
294_satellite_image,regression,5000,36,True,A11 A21 A31 A41 A53 A61,,LM5,Elastic Net,True,,19,0.461872593633851,0.01437781945154822,0.16,ok,,0
294_satellite_image,regression,5000,36,True,A11 A21 A31 A41 A53 A61,,LM6,Polynomial Regression,True,,14,0.7852124804308314,0.014230810896195446,1.49,ok,,0
294_satellite_image,regression,5000,36,True,A11 A21 A31 A41 A53 A61,,LM7,Bayesian Linear Regression,True,,11,0.7007273242696221,0.00960127016283191,0.53,ok,,0
294_satellite_image,regression,5000,36,True,A11 A21 A31 A41 A53 A61,,TR1,Decision Tree,True,,12,0.7605548246664505,0.019737860972339892,0.41,ok,,0
294_satellite_image,regression,5000,36,True,A11 A21 A31 A41 A53 A61,,TR2,Random Forest,True,,4,0.8951191756065114,0.006614714405507534,29.62,ok,,0
294_satellite_image,regression,5000,36,True,A11 A21 A31 A41 A53 A61,,TR3,Extra Trees,True,,2,0.9050915973416112,0.005451356982856877,12.87,ok,,0
294_satellite_image,regression,5000,36,True,A11 A21 A31 A41 A53 A61,,EN1,AdaBoost,True,,7,0.6675573989066069,0.011764571443366068,5.15,ok,,0
294_satellite_image,regression,5000,36,True,A11 A21 A31 A41 A53 A61,,EN2,Gradient Boosting (GBM),True,,1,0.8651692760275675,0.0062282817003296385,8.11,ok,,0
294_satellite_image,regression,5000,36,True,A11 A21 A31 A41 A53 A61,,EN6,Stacking,True,,6,0.9034067593362151,0.006545794321103941,2.12,ok,,0
294_satellite_image,regression,5000,36,True,A11 A21 A31 A41 A53 A61,,EN7,Voting Ensemble,True,,8,0.8695207142043545,0.007381497194201505,0.8,ok,,0
294_satellite_image,regression,5000,36,True,A11 A21 A31 A41 A53 A61,,SV1,SVM (linear),True,,17,0.6856986988821319,0.01105092238195708,1.05,ok,,0
294_satellite_image,regression,5000,36,True,A11 A21 A31 A41 A53 A61,,SV2,Kernel SVM (RBF/Poly),True,,13,0.8573344811356316,0.006859694519918163,4.84,ok,,0
294_satellite_image,regression,5000,36,True,A11 A21 A31 A41 A53 A61,,IB1,k-Nearest Neighbors,True,,16,0.8998804587730562,0.006913445076678046,0.6,ok,,0
294_satellite_image,regression,5000,36,True,A11 A21 A31 A41 A53 A61,,NN2,MLP (Feedforward),True,,9,0.8885680820523859,0.0061103694071855015,28.29,ok,,0
294_satellite_image,regression,5000,36,True,A11 A21 A31 A41 A53 A61,,EN3,XGBoost,True,,5,0.8879600816364543,0.008864280024285456,4.21,ok,,0
294_satellite_image,regression,5000,36,True,A11 A21 A31 A41 A53 A61,,EN4,LightGBM,True,,3,0.9005790357948646,0.0077578116790628215,2.99,ok,,0
294_satellite_image,regression,5000,36,True,A11 A21 A31 A41 A53 A61,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.9006863144310302,0.008131121416088688,7.3,ok,,0
503_wind,regression,5000,14,True,A11 A21 A31 A41 A53 A61,,LM1,Linear Regression,True,,15,0.7584206994341474,0.012122073748799134,0.13,ok,,0
503_wind,regression,5000,14,True,A11 A21 A31 A41 A53 A61,,LM3,Ridge Regression,True,,10,0.7584252597331486,0.012133852661291085,0.12,ok,,0
503_wind,regression,5000,14,True,A11 A21 A31 A41 A53 A61,,LM4,Lasso Regression,True,,18,0.6808828839867997,0.010274656059644904,0.14,ok,,0
503_wind,regression,5000,14,True,A11 A21 A31 A41 A53 A61,,LM5,Elastic Net,True,,19,0.6787698655151269,0.009840252720088098,0.08,ok,,0
503_wind,regression,5000,14,True,A11 A21 A31 A41 A53 A61,,LM6,Polynomial Regression,True,,14,0.7952289513653816,0.010683752993633088,0.33,ok,,0
503_wind,regression,5000,14,True,A11 A21 A31 A41 A53 A61,,LM7,Bayesian Linear Regression,True,,11,0.7584374860982429,0.01218645527278681,0.93,ok,,0
503_wind,regression,5000,14,True,A11 A21 A31 A41 A53 A61,,TR1,Decision Tree,True,,12,0.5446390082589734,0.018979878224543004,0.5,ok,,0
503_wind,regression,5000,14,True,A11 A21 A31 A41 A53 A61,,TR2,Random Forest,True,,4,0.7776015594389545,0.009575226634607685,33.41,ok,,0
503_wind,regression,5000,14,True,A11 A21 A31 A41 A53 A61,,TR3,Extra Trees,True,,2,0.7839459990658886,0.01112844525863371,18.29,ok,,0
503_wind,regression,5000,14,True,A11 A21 A31 A41 A53 A61,,EN1,AdaBoost,True,,7,0.7063151132757315,0.012085395377501296,3.11,ok,,0
503_wind,regression,5000,14,True,A11 A21 A31 A41 A53 A61,,EN2,Gradient Boosting (GBM),True,,1,0.782515115520791,0.015290686062946325,6.98,ok,,0
503_wind,regression,5000,14,True,A11 A21 A31 A41 A53 A61,,EN6,Stacking,True,,6,0.7717913981485708,0.012661383787013071,2.2,ok,,0
503_wind,regression,5000,14,True,A11 A21 A31 A41 A53 A61,,EN7,Voting Ensemble,True,,8,0.7649910496433459,0.011546178529643757,0.89,ok,,0
