dataset,task,rows,features,subsampled,signature,flags,model,model_name,eligible,ruled_out_why,recommended_rank,score,score_std,seconds,status,detail,seed,condition
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,LM5,Elastic Net,True,,19.0,-0.0092703972153709,0.0105159394945578,0.45,ok,,0,missing_10
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,LM6,Polynomial Regression,True,,15.0,0.2528587824013145,0.0521753937139708,0.64,ok,,0,missing_10
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,LM7,Bayesian Linear Regression,True,,12.0,0.2747357914768644,0.0217031901039289,0.59,ok,,0,missing_10
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,TR1,Decision Tree,True,,10.0,0.661352585715965,0.0533709558821648,0.74,ok,,0,missing_10
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,TR2,Random Forest,True,,4.0,0.830603830913877,0.0100933679868306,12.08,ok,,0,missing_10
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,TR3,Extra Trees,True,,2.0,0.8533141636255752,0.0116570361659147,5.29,ok,,0,missing_10
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,EN1,AdaBoost,True,,7.0,0.7310845818545899,0.0220147229590786,2.88,ok,,0,missing_10
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,EN2,Gradient Boosting (GBM),True,,1.0,0.8455180374441282,0.0118965335963476,6.54,ok,,0,missing_10
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,EN6,Stacking,True,,6.0,0.7376297078591231,0.0287978859820733,2.26,ok,,0,missing_10
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,EN7,Voting Ensemble,True,,8.0,0.6431647900607884,0.0144977504253227,0.36,ok,,0,missing_10
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,SV1,SVM (linear),True,,17.0,0.2556526671787352,0.0533992876607761,0.61,ok,,0,missing_10
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,SV2,Kernel SVM (RBF/Poly),True,,11.0,0.5746085161990825,0.0278821423006265,1.22,ok,,0,missing_10
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,IB1,k-Nearest Neighbors,True,,13.0,0.5062132552721261,0.0386126926506067,0.37,ok,,0,missing_10
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,NN2,MLP (Feedforward),True,,9.0,0.7585070816057621,0.0247438878268607,30.13,ok,,0,missing_10
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,EN3,XGBoost,True,,5.0,0.8353939053193853,0.0137958249037076,6.31,ok,,0,missing_10
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,EN4,LightGBM,True,,3.0,0.8480361235101697,0.0088878579706609,31.03,ok,,0,missing_10
606_fri_c2_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.8490694228453833,0.0127842234091877,3.87,ok,,0,missing_10
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,LM1,Linear Regression,True,,16.0,0.6142244090031234,0.0335010497426214,0.09,ok,,0,missing_10
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,LM3,Ridge Regression,True,,14.0,0.6142633238302313,0.0333882891099287,0.11,ok,,0,missing_10
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,LM4,Lasso Regression,True,,18.0,-0.0045234977311575,0.0034461332355352,0.16,ok,,0,missing_10
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,LM5,Elastic Net,True,,19.0,0.0231481723215488,0.0068055798917373,0.27,ok,,0,missing_10
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,LM6,Polynomial Regression,True,,15.0,0.7456448297466294,0.0402907132532771,0.12,ok,,0,missing_10
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,LM7,Bayesian Linear Regression,True,,12.0,0.6143901067070425,0.0328776589972485,0.14,ok,,0,missing_10
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,TR1,Decision Tree,True,,10.0,0.34966209190483,0.0342457128408401,0.14,ok,,0,missing_10
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,TR2,Random Forest,True,,4.0,0.7156420153743709,0.026638229835518,7.47,ok,,0,missing_10
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,TR3,Extra Trees,True,,2.0,0.7218205376958964,0.0183853259764627,5.82,ok,,0,missing_10
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,EN1,AdaBoost,True,,7.0,0.6255726674443858,0.029553983693165,2.76,ok,,0,missing_10
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,EN2,Gradient Boosting (GBM),True,,1.0,0.7607783561856747,0.031669183173557,4.61,ok,,0,missing_10
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,EN6,Stacking,True,,6.0,0.6687697920309695,0.0383892727314912,1.26,ok,,0,missing_10
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,EN7,Voting Ensemble,True,,8.0,0.6544695007378666,0.0248807146066125,0.29,ok,,0,missing_10
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,SV1,SVM (linear),True,,17.0,0.6050386600756674,0.0361893646681597,0.3,ok,,0,missing_10
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,SV2,Kernel SVM (RBF/Poly),True,,11.0,0.7469593310258388,0.0354812008073504,0.78,ok,,0,missing_10
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,IB1,k-Nearest Neighbors,True,,13.0,0.549949635947083,0.0227707888425465,0.29,ok,,0,missing_10
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,NN2,MLP (Feedforward),True,,9.0,0.6999358934764484,0.0551637414181078,32.38,ok,,0,missing_10
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,EN3,XGBoost,True,,5.0,0.7112178335876859,0.0412344668705788,7.78,ok,,0,missing_10
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,EN4,LightGBM,True,,3.0,0.7473564999312216,0.0320234870040039,62.98,ok,,0,missing_10
595_fri_c0_1000_10,regression,1000,10,False,A11 A21 A31 A41 A53 A62,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.7466359492434825,0.0333507821517195,3.59,ok,,0,missing_10
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,LM1,Linear Regression,True,,16.0,0.3342253888918783,0.0197164978336506,0.19,ok,,0,missing_10
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,LM3,Ridge Regression,True,,14.0,0.3342263234057702,0.0197081045286715,0.11,ok,,0,missing_10
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,LM4,Lasso Regression,True,,18.0,0.2724123793334438,0.0102733703933719,0.13,ok,,0,missing_10
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,LM5,Elastic Net,True,,19.0,0.2601855719141309,0.0084331295335596,0.08,ok,,0,missing_10
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,LM6,Polynomial Regression,True,,15.0,0.3725029373306382,0.0227112492557472,0.11,ok,,0,missing_10
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,LM7,Bayesian Linear Regression,True,,12.0,0.334231647782429,0.0195867105927798,0.13,ok,,0,missing_10
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,TR1,Decision Tree,True,,10.0,0.1316588883912682,0.041564389423035,0.37,ok,,0,missing_10
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,TR2,Random Forest,True,,4.0,0.5454762477666152,0.0260650117831156,24.06,ok,,0,missing_10
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,TR3,Extra Trees,True,,2.0,0.5464077756637249,0.0240274556286528,11.31,ok,,0,missing_10
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,EN1,AdaBoost,True,,7.0,0.4359020447015012,0.0276895776848606,1.5,ok,,0,missing_10
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,EN2,Gradient Boosting (GBM),True,,1.0,0.5495770590264681,0.022516715585989,4.92,ok,,0,missing_10
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,EN6,Stacking,True,,6.0,0.5207099164908141,0.0196359956071574,1.4,ok,,0,missing_10
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,EN7,Voting Ensemble,True,,8.0,0.4859747589539475,0.0168885479736086,0.54,ok,,0,missing_10
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,SV1,SVM (linear),True,,17.0,0.3126460949303242,0.0281534123323794,0.12,ok,,0,missing_10
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,SV2,Kernel SVM (RBF/Poly),True,,11.0,0.4964210990241897,0.0244995721365939,5.09,ok,,0,missing_10
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,IB1,k-Nearest Neighbors,True,,13.0,0.3825295001594237,0.0141117134741819,0.27,ok,,0,missing_10
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,NN2,MLP (Feedforward),True,,9.0,0.5299528439590129,0.0245747437720633,62.98,ok,,0,missing_10
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,EN3,XGBoost,True,,5.0,0.498861046744136,0.0344427024454234,4.18,ok,,0,missing_10
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,EN4,LightGBM,True,,3.0,0.5561851461921401,0.0256696059271958,13.31,ok,,0,missing_10
225_puma8NH,regression,5000,8,True,A11 A21 A31 A41 A53 A62,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.5514508495052104,0.0234499451589999,1.25,ok,,0,missing_10
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,LM1,Linear Regression,True,,16.0,0.3881439593950991,0.0333020405761429,0.2,ok,,0,missing_10
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,LM3,Ridge Regression,True,,14.0,0.388145330986929,0.0332826013977257,0.29,ok,,0,missing_10
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,LM4,Lasso Regression,True,,18.0,0.3474372346662299,0.0224955886206401,0.25,ok,,0,missing_10
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,LM5,Elastic Net,True,,19.0,0.2797543158080704,0.0127453314549396,0.27,ok,,0,missing_10
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,LM6,Polynomial Regression,True,,15.0,0.3932474730874202,0.0353550145855319,0.4,ok,,0,missing_10
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,LM7,Bayesian Linear Regression,True,,12.0,0.3881439226799063,0.0331396968938619,0.25,ok,,0,missing_10
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,TR1,Decision Tree,True,,10.0,-0.1770500052857696,0.0525022575189626,0.48,ok,,0,missing_10
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,TR2,Random Forest,True,,4.0,0.3948435445767955,0.029787553811638,23.85,ok,,0,missing_10
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,TR3,Extra Trees,True,,2.0,0.3883525581450053,0.0266772739484282,11.78,ok,,0,missing_10
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,EN1,AdaBoost,True,,7.0,0.352987843303796,0.0269910877643836,0.9,ok,,0,missing_10
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,EN2,Gradient Boosting (GBM),True,,1.0,0.3980663931968285,0.0286635359549649,4.51,ok,,0,missing_10
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,EN6,Stacking,True,,6.0,0.3955807551615491,0.033028749215673,1.89,ok,,0,missing_10
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,EN7,Voting Ensemble,True,,8.0,0.3901147355009697,0.029725574614545,0.64,ok,,0,missing_10
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,SV1,SVM (linear),True,,17.0,0.3665071436902504,0.0387940495712562,0.19,ok,,0,missing_10
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,SV2,Kernel SVM (RBF/Poly),True,,11.0,0.3710438108740552,0.0264046367705117,4.57,ok,,0,missing_10
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,IB1,k-Nearest Neighbors,True,,13.0,0.2976820256269923,0.0231555566003679,0.46,ok,,0,missing_10
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,NN2,MLP (Feedforward),True,,9.0,0.3935389925306117,0.0280657520632745,73.1,ok,,0,missing_10
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,EN3,XGBoost,True,,5.0,0.3138205388549174,0.037867108456894,3.62,ok,,0,missing_10
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,EN4,LightGBM,True,,3.0,0.3899493665592001,0.0356079726256926,26.28,ok,,0,missing_10
1199_BNG_echoMonths,regression,5000,9,True,A11 A21 A38 A41 A53 A62,,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.3865533592048466,0.0306315963793954,1.36,ok,,0,missing_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A62,A54,EN4,LightGBM,True,,1.0,0.765,0.0115108644332213,12.22,ok,,0,missing_10
spambase,classification,4601,57,False,A11 A21 A31 A43 A51 A62,A54,EN4,LightGBM,True,,1.0,0.9448981205640616,0.0073308060672073,1.34,ok,,0,missing_10
satimage,classification,5000,36,True,A11 A21 A31 A41 A51 A62,A53,EN4,LightGBM,True,,1.0,0.8792533166876229,0.0119102681714861,4.78,ok,,0,missing_10
letter,classification,5000,16,True,A11 A21 A31 A41 A53 A62,,EN2,Gradient Boosting (GBM),True,,7.0,0.7841196443043151,0.0193563341154176,75.53,ok,,0,missing_10
letter,classification,5000,16,True,A11 A21 A31 A41 A53 A62,,NN2,MLP (Feedforward),True,,2.0,0.7513657616447661,0.0033473782565986,58.02,ok,,0,missing_10
letter,classification,5000,16,True,A11 A21 A31 A41 A53 A62,,EN4,LightGBM,True,,1.0,0.8340678937017086,0.0079797908255327,13.65,ok,,0,missing_10
620_fri_c1_1000_25,regression,1000,25,False,A11 A21 A31 A41 A53 A62,,EN4,LightGBM,True,,3.0,0.8090982572401634,0.0260712479877834,0.96,ok,,0,missing_10
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A43 A51 A62,A54,LM2,Logistic Regression,True,,10.0,0.570146290491118,0.037106442991321,0.14,ok,,0,missing_30
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A43 A51 A62,A54,TR1,Decision Tree,True,,13.0,0.5809717868338559,0.036376476552138,0.1,ok,,0,missing_30
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A43 A51 A62,A54,TR2,Random Forest,True,,5.0,0.586698014629049,0.0339596913378173,2.1,ok,,0,missing_30
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A43 A51 A62,A54,TR3,Extra Trees,True,,3.0,0.5654440961337512,0.0400285725636643,1.84,ok,,0,missing_30
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A43 A51 A62,A54,EN1,AdaBoost,True,,15.0,0.5225705329153605,0.0561144093388195,0.65,ok,,0,missing_30
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A43 A51 A62,A54,EN2,Gradient Boosting (GBM),True,,7.0,0.5143887147335423,0.0428218801294763,0.82,ok,,0,missing_30
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A43 A51 A62,A54,EN6,Stacking,True,,6.0,0.509090909090909,0.0181818181818181,3.98,ok,,0,missing_30
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A43 A51 A62,A54,EN7,Voting Ensemble,True,,8.0,0.5966980146290493,0.0717818478204077,0.28,ok,,0,missing_30
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A43 A51 A62,A54,SV1,SVM (linear),True,,11.0,0.6157889237199582,0.0398484050433785,0.11,ok,,0,missing_30
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A43 A51 A62,A54,SV2,Kernel SVM (RBF/Poly),True,,9.0,0.5057575757575757,0.0208717277063303,0.11,ok,,0,missing_30
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A43 A51 A62,A54,PR1,Naive Bayes,True,,14.0,0.5939916405433646,0.0692035015475338,0.1,ok,,0,missing_30
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A43 A51 A62,A54,IB1,k-Nearest Neighbors,True,,16.0,0.5619644723092998,0.0686687831168334,0.1,ok,,0,missing_30
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A43 A51 A62,A54,DR4,LDA (Linear Discriminant Analysis),True,,12.0,0.6423406478578892,0.0443566049118997,0.12,ok,,0,missing_30
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A43 A51 A62,A54,NN1,Perceptron,True,,17.0,0.553730407523511,0.0765841877414602,0.11,ok,,0,missing_30
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A43 A51 A62,A54,NN2,MLP (Feedforward),True,,2.0,0.598662486938349,0.049068452817155,2.47,ok,,0,missing_30
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A43 A51 A62,A54,EN3,XGBoost,True,,4.0,0.5766980146290491,0.0342944575293106,0.28,ok,,0,missing_30
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A43 A51 A62,A54,EN4,LightGBM,True,,1.0,0.5373772204806688,0.0734263638063261,7.36,ok,,0,missing_30
heart_disease_va_long_beach,classification,200,13,False,A11 A21 A38 A43 A51 A62,A54,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.5633646812957158,0.0644571449931736,0.42,ok,,0,missing_30
biomed,classification,209,8,False,A11 A21 A38 A41 A51 A62,A54,LM2,Logistic Regression,True,,10.0,0.8274074074074074,0.0695507827810696,0.1,ok,,0,missing_30
biomed,classification,209,8,False,A11 A21 A38 A41 A51 A62,A54,TR1,Decision Tree,True,,13.0,0.8256410256410256,0.0304707480991204,0.09,ok,,0,missing_30
biomed,classification,209,8,False,A11 A21 A38 A41 A51 A62,A54,TR2,Random Forest,True,,5.0,0.8525925925925926,0.0613251023283531,2.12,ok,,0,missing_30
biomed,classification,209,8,False,A11 A21 A38 A41 A51 A62,A54,TR3,Extra Trees,True,,3.0,0.8377777777777778,0.0562377863588216,1.59,ok,,0,missing_30
biomed,classification,209,8,False,A11 A21 A38 A41 A51 A62,A54,EN1,AdaBoost,True,,15.0,0.8333333333333334,0.0757224011120773,0.54,ok,,0,missing_30
biomed,classification,209,8,False,A11 A21 A38 A41 A51 A62,A54,EN2,Gradient Boosting (GBM),True,,7.0,0.8533333333333333,0.036559889420009,0.67,ok,,0,missing_30
biomed,classification,209,8,False,A11 A21 A38 A41 A51 A62,A54,EN6,Stacking,True,,6.0,0.837037037037037,0.0765153274584695,0.63,ok,,0,missing_30
biomed,classification,209,8,False,A11 A21 A38 A41 A51 A62,A54,EN7,Voting Ensemble,True,,8.0,0.8198575498575498,0.0553900376040409,0.2,ok,,0,missing_30
biomed,classification,209,8,False,A11 A21 A38 A41 A51 A62,A54,SV1,SVM (linear),True,,11.0,0.82,0.056101025862997,0.09,ok,,0,missing_30
biomed,classification,209,8,False,A11 A21 A38 A41 A51 A62,A54,SV2,Kernel SVM (RBF/Poly),True,,9.0,0.7918518518518519,0.0464604497201977,0.1,ok,,0,missing_30
biomed,classification,209,8,False,A11 A21 A38 A41 A51 A62,A54,PR1,Naive Bayes,True,,14.0,0.8125925925925925,0.0422027245429455,0.09,ok,,0,missing_30
biomed,classification,209,8,False,A11 A21 A38 A41 A51 A62,A54,IB1,k-Nearest Neighbors,True,,16.0,0.7567521367521367,0.0567286190244995,0.11,ok,,0,missing_30
biomed,classification,209,8,False,A11 A21 A38 A41 A51 A62,A54,DR4,LDA (Linear Discriminant Analysis),True,,12.0,0.7992592592592592,0.0498227310245932,0.1,ok,,0,missing_30
biomed,classification,209,8,False,A11 A21 A38 A41 A51 A62,A54,NN1,Perceptron,True,,17.0,0.7951282051282051,0.0722859117793866,0.09,ok,,0,missing_30
biomed,classification,209,8,False,A11 A21 A38 A41 A51 A62,A54,NN2,MLP (Feedforward),True,,2.0,0.8117094017094016,0.0490938993774165,2.3,ok,,0,missing_30
biomed,classification,209,8,False,A11 A21 A38 A41 A51 A62,A54,EN3,XGBoost,True,,4.0,0.8517094017094017,0.0362491251574825,0.19,ok,,0,missing_30
biomed,classification,209,8,False,A11 A21 A38 A41 A51 A62,A54,EN4,LightGBM,True,,1.0,0.842079772079772,0.0730787612993061,30.53,ok,,0,missing_30
biomed,classification,209,8,False,A11 A21 A38 A41 A51 A62,A54,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.7985185185185185,0.0753446584589713,0.67,ok,,0,missing_30
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A62,A53,LM2,Logistic Regression,True,,10.0,0.5745946915351506,0.0392518527967732,0.33,ok,,0,missing_30
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A62,A53,TR1,Decision Tree,True,,13.0,0.5467503586800573,0.0490980744825252,0.25,ok,,0,missing_30
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A62,A53,TR2,Random Forest,True,,5.0,0.5802546628407461,0.0550451607841817,3.78,ok,,0,missing_30
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A62,A53,TR3,Extra Trees,True,,3.0,0.5761370157819226,0.0525084629860966,3.34,ok,,0,missing_30
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A62,A53,EN1,AdaBoost,True,,15.0,0.5988845050215208,0.0527341130164115,1.23,ok,,0,missing_30
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A62,A53,EN2,Gradient Boosting (GBM),True,,7.0,0.5495695839311334,0.0189660538391124,0.72,ok,,0,missing_30
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A62,A53,EN6,Stacking,True,,6.0,0.5717395982783358,0.0342074214388665,0.79,ok,,0,missing_30
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A62,A53,EN7,Voting Ensemble,True,,8.0,0.5653299856527978,0.0587795915356365,0.24,ok,,0,missing_30
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A62,A53,SV1,SVM (linear),True,,11.0,0.5612733142037303,0.0389350838643409,0.12,ok,,0,missing_30
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A62,A53,SV2,Kernel SVM (RBF/Poly),True,,9.0,0.5682962697274031,0.0353910984891263,0.13,ok,,0,missing_30
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A62,A53,PR1,Naive Bayes,True,,14.0,0.5728299856527977,0.0540277842860454,0.11,ok,,0,missing_30
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A62,A53,IB1,k-Nearest Neighbors,True,,16.0,0.571212338593974,0.062407597979419,0.11,ok,,0,missing_30
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A62,A53,DR4,LDA (Linear Discriminant Analysis),True,,12.0,0.5572166427546629,0.0325634769495059,0.12,ok,,0,missing_30
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A62,A53,NN1,Perceptron,True,,17.0,0.5501219512195121,0.0699092417546601,0.11,ok,,0,missing_30
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A62,A53,NN2,MLP (Feedforward),True,,2.0,0.5858321377331419,0.0538040685880145,3.87,ok,,0,missing_30
