dataset,rep,scenario,checker,sees,fired,statistic,seconds
banana,2,none,DR-C4,errors,0,,0.0003
banana,2,none,DR-C5,errors,0,,0.3497
banana,2,none,DR-C6,errors,0,,0.0077
banana,2,none,DR-C7,errors,0,,0.006
banana,2,none,DR-C9,errors,0,,0.0004
banana,2,none,DR-MV1,joint,0,5.508635,0.0006
banana,2,none,DR-MV2,joint,0,0.052,0.002
banana,2,none,DR-CV1,joint,0,0.49166,0.7039
banana,2,shift,DR-M1,features,0,0.039916,0.0018
banana,2,shift,DR-M2,features,0,0.094868,0.0008
banana,2,shift,DR-M3,features,0,0.111982,0.0019
banana,2,shift,DR-M4,features,0,0.051009,0.0116
banana,2,shift,DR-M5,features,0,0.016749,0.0007
banana,2,shift,DR-M6,features,1,0.246074,0.0063
banana,2,shift,DR-M7,features,1,0.001579,0.0016
banana,2,shift,DR-M8,errors,1,0.05,0.0
banana,2,shift,DR-M10,joint,0,0.006358,0.1026
banana,2,shift,DR-M12,features,1,0.008183,0.0014
banana,2,shift,DR-M13,features,1,0.004064,0.0012
banana,2,shift,DR-M14,joint,1,0.028889,0.0899
banana,2,shift,DR-C1,errors,1,24.0,0.0006
banana,2,shift,DR-C2,errors,1,30.0,0.0003
banana,2,shift,DR-C3,errors,0,,0.0006
banana,2,shift,DR-C4,errors,0,,0.0003
banana,2,shift,DR-C5,errors,0,,0.3627
banana,2,shift,DR-C6,errors,0,,0.008
banana,2,shift,DR-C7,errors,0,,0.0059
banana,2,shift,DR-C9,errors,0,,0.0004
banana,2,shift,DR-MV1,joint,1,11.241305,0.0006
banana,2,shift,DR-MV2,joint,0,0.028,0.002
banana,2,shift,DR-CV1,joint,0,0.52416,0.603
banana,2,scale,DR-M1,features,1,3.7e-05,0.0021
banana,2,scale,DR-M2,features,1,0.48364,0.0017
banana,2,scale,DR-M3,features,1,0.0,0.0022
banana,2,scale,DR-M4,features,1,0.242439,0.0127
banana,2,scale,DR-M5,features,0,0.084301,0.0008
banana,2,scale,DR-M6,features,1,0.421703,0.007
banana,2,scale,DR-M7,features,0,0.05811,0.0025
banana,2,scale,DR-M8,errors,1,0.122,0.0001
banana,2,scale,DR-M10,joint,1,0.033274,0.1067
banana,2,scale,DR-M12,features,1,0.00029,0.0058
banana,2,scale,DR-M13,features,1,0.0,0.0011
banana,2,scale,DR-M14,joint,1,0.066681,0.1103
banana,2,scale,DR-C1,errors,0,,0.0008
banana,2,scale,DR-C2,errors,1,12.0,0.0003
banana,2,scale,DR-C3,errors,0,,0.0006
banana,2,scale,DR-C4,errors,0,,0.0003
banana,2,scale,DR-C5,errors,0,,0.3956
banana,2,scale,DR-C6,errors,0,,0.0091
banana,2,scale,DR-C7,errors,0,,0.006
banana,2,scale,DR-C9,errors,0,,0.0004
banana,2,scale,DR-MV1,joint,0,4.054637,0.0006
banana,2,scale,DR-MV2,joint,0,0.068,0.0022
banana,2,scale,DR-CV1,joint,1,0.65728,0.5977
banana,2,correlation,DR-M1,features,0,0.13174,0.0019
banana,2,correlation,DR-M2,features,0,0.130387,0.0008
banana,2,correlation,DR-M3,features,1,0.008794,0.0018
banana,2,correlation,DR-M4,features,0,0.06334,0.0123
banana,2,correlation,DR-M5,features,0,0.023284,0.0008
banana,2,correlation,DR-M6,features,0,0.118346,0.0065
banana,2,correlation,DR-M7,features,0,0.40947,0.0017
banana,2,correlation,DR-M8,errors,1,0.29,0.0
banana,2,correlation,DR-M10,joint,0,0.005433,0.1016
banana,2,correlation,DR-M12,features,0,0.143413,0.0015
banana,2,correlation,DR-M13,features,0,0.031511,0.0012
banana,2,correlation,DR-M14,joint,0,0.013523,0.1006
banana,2,correlation,DR-C1,errors,1,50.0,0.0006
banana,2,correlation,DR-C2,errors,1,13.0,0.0003
banana,2,correlation,DR-C3,errors,1,193.0,0.0006
banana,2,correlation,DR-C4,errors,1,107.0,0.0003
banana,2,correlation,DR-C5,errors,0,,0.3554
banana,2,correlation,DR-C6,errors,1,59.0,0.0067
banana,2,correlation,DR-C7,errors,1,81.0,0.0052
banana,2,correlation,DR-C9,errors,1,81.0,0.0004
banana,2,correlation,DR-MV1,joint,0,0.897494,0.0005
banana,2,correlation,DR-MV2,joint,0,0.02,0.0021
banana,2,correlation,DR-CV1,joint,0,0.55192,0.6983
banana,2,selection,DR-M1,features,1,0.0,0.0021
banana,2,selection,DR-M2,features,1,0.356655,0.0008
banana,2,selection,DR-M3,features,1,0.0,0.0019
banana,2,selection,DR-M4,features,1,0.193966,0.0129
banana,2,selection,DR-M5,features,0,0.061256,0.0007
banana,2,selection,DR-M6,features,1,0.539939,0.0067
banana,2,selection,DR-M7,features,1,0.0,0.0016
banana,2,selection,DR-M8,errors,0,-0.014,0.0
banana,2,selection,DR-M10,joint,1,0.040825,0.1022
banana,2,selection,DR-M12,features,1,0.0,0.0017
banana,2,selection,DR-M13,features,1,0.0,0.0009
banana,2,selection,DR-M14,joint,1,0.141269,0.1066
banana,2,selection,DR-C1,errors,0,,0.0007
banana,2,selection,DR-C2,errors,1,42.0,0.0003
banana,2,selection,DR-C3,errors,0,,0.0006
banana,2,selection,DR-C4,errors,0,,0.0004
banana,2,selection,DR-C5,errors,0,,0.3969
banana,2,selection,DR-C6,errors,0,,0.0093
banana,2,selection,DR-C7,errors,0,,0.0059
banana,2,selection,DR-C9,errors,0,,0.0005
banana,2,selection,DR-MV1,joint,1,48.47252,0.0006
banana,2,selection,DR-MV2,joint,0,0.052,0.002
banana,2,selection,DR-CV1,joint,0,0.54728,0.598
banana,2,label_shift,DR-M1,features,0,0.831818,0.0016
banana,2,label_shift,DR-M2,features,0,0.075348,0.0008
banana,2,label_shift,DR-M3,features,0,0.182195,0.0019
banana,2,label_shift,DR-M4,features,0,0.037285,0.0116
banana,2,label_shift,DR-M5,features,0,0.01351,0.0007
banana,2,label_shift,DR-M6,features,0,0.089861,0.0066
banana,2,label_shift,DR-M7,features,0,0.262645,0.0015
banana,2,label_shift,DR-M8,errors,0,-0.018,0.0
banana,2,label_shift,DR-M10,joint,0,0.002356,0.1039
banana,2,label_shift,DR-M12,features,0,0.51946,0.0013
banana,2,label_shift,DR-M13,features,0,0.25,0.0009
banana,2,label_shift,DR-M14,joint,0,0.009468,0.0913
banana,2,label_shift,DR-C1,errors,0,,0.0008
banana,2,label_shift,DR-C2,errors,1,37.0,0.0003
banana,2,label_shift,DR-C3,errors,0,,0.0006
banana,2,label_shift,DR-C4,errors,0,,0.0003
banana,2,label_shift,DR-C5,errors,0,,0.3804
banana,2,label_shift,DR-C6,errors,0,,0.0087
banana,2,label_shift,DR-C7,errors,0,,0.0059
banana,2,label_shift,DR-C9,errors,0,,0.0005
banana,2,label_shift,DR-MV1,joint,0,1.522495,0.0006
banana,2,label_shift,DR-MV2,joint,0,0.028,0.0022
banana,2,label_shift,DR-CV1,joint,0,0.51964,0.5958
banana,2,concept,DR-M1,features,0,0.666288,0.0016
banana,2,concept,DR-M2,features,0,0.1224,0.0007
banana,2,concept,DR-M3,features,1,0.018133,0.0019
banana,2,concept,DR-M4,features,0,0.061798,0.0116
banana,2,concept,DR-M5,features,0,0.021864,0.0008
banana,2,concept,DR-M6,features,0,0.081698,0.0066
banana,2,concept,DR-M7,features,0,0.49787,0.0018
banana,2,concept,DR-M8,errors,1,0.106,0.0
banana,2,concept,DR-M10,joint,0,0.002303,0.1043
banana,2,concept,DR-M12,features,0,0.561333,0.0054
banana,2,concept,DR-M13,features,0,0.25,0.0009
banana,2,concept,DR-M14,joint,0,0.006098,0.0922
banana,2,concept,DR-C1,errors,0,,0.0008
banana,2,concept,DR-C2,errors,1,15.0,0.0003
banana,2,concept,DR-C3,errors,0,,0.0006
banana,2,concept,DR-C4,errors,0,,0.0003
banana,2,concept,DR-C5,errors,0,,0.3748
banana,2,concept,DR-C6,errors,0,,0.0083
banana,2,concept,DR-C7,errors,0,,0.0061
banana,2,concept,DR-C9,errors,0,,0.0005
banana,2,concept,DR-MV1,joint,0,0.732399,0.0006
banana,2,concept,DR-MV2,joint,0,0.024,0.0021
banana,2,concept,DR-CV1,joint,0,0.4938,0.6953
banana,3,none,DR-M1,features,0,0.348152,0.002
banana,3,none,DR-M2,features,0,0.114945,0.0007
banana,3,none,DR-M3,features,0,0.025897,0.0019
banana,3,none,DR-M4,features,0,0.057528,0.0122
banana,3,none,DR-M5,features,0,0.020547,0.0007
banana,3,none,DR-M6,features,0,0.098957,0.0066
banana,3,none,DR-M7,features,0,0.319351,0.0019
banana,3,none,DR-M8,errors,0,0.008,0.0
banana,3,none,DR-M10,joint,0,0.00236,0.1022
banana,3,none,DR-M12,features,0,0.357896,0.0054
banana,3,none,DR-M13,features,0,0.205241,0.0013
banana,3,none,DR-M14,joint,0,0.007739,0.0936
banana,3,none,DR-C1,errors,0,,0.0008
banana,3,none,DR-C2,errors,1,224.0,0.0003
banana,3,none,DR-C3,errors,0,,0.0006
banana,3,none,DR-C4,errors,0,,0.0003
banana,3,none,DR-C5,errors,0,,0.4318
banana,3,none,DR-C6,errors,0,,0.0093
banana,3,none,DR-C7,errors,0,,0.0059
banana,3,none,DR-C9,errors,0,,0.0005
banana,3,none,DR-MV1,joint,0,1.246269,0.0007
banana,3,none,DR-MV2,joint,0,0.036,0.0021
banana,3,none,DR-CV1,joint,0,0.52532,0.6295
banana,3,shift,DR-M1,features,1,0.004033,0.0031
banana,3,shift,DR-M2,features,0,0.183418,0.0015
banana,3,shift,DR-M3,features,1,0.002685,0.0031
banana,3,shift,DR-M4,features,1,0.104368,0.0155
banana,3,shift,DR-M5,features,0,0.031616,0.0009
banana,3,shift,DR-M6,features,1,0.208338,0.0067
banana,3,shift,DR-M7,features,1,0.006457,0.0017
banana,3,shift,DR-M8,errors,1,0.068,0.0
banana,3,shift,DR-M10,joint,1,0.011325,0.1026
banana,3,shift,DR-M12,features,1,0.005763,0.0015
banana,3,shift,DR-M13,features,1,0.001317,0.0012
banana,3,shift,DR-M14,joint,1,0.037249,0.1032
banana,3,shift,DR-C1,errors,1,9.0,0.001
banana,3,shift,DR-C2,errors,1,58.0,0.0005
banana,3,shift,DR-C3,errors,0,,0.0012
banana,3,shift,DR-C4,errors,0,,0.0006
banana,3,shift,DR-C5,errors,0,,0.3723
banana,3,shift,DR-C6,errors,0,,0.013
banana,3,shift,DR-C7,errors,0,,0.0058
banana,3,shift,DR-C9,errors,0,,0.0005
banana,3,shift,DR-MV1,joint,1,14.117773,0.0006
banana,3,shift,DR-MV2,joint,0,0.032,0.002
banana,3,shift,DR-CV1,joint,0,0.59922,0.5979
banana,3,scale,DR-M1,features,1,4e-06,0.002
banana,3,scale,DR-M2,features,1,0.324336,0.0008
banana,3,scale,DR-M3,features,1,0.0,0.0019
banana,3,scale,DR-M4,features,1,0.150266,0.0118
banana,3,scale,DR-M5,features,0,0.056874,0.0007
banana,3,scale,DR-M6,features,1,0.371889,0.0068
banana,3,scale,DR-M7,features,0,0.093064,0.0016
banana,3,scale,DR-M8,errors,1,0.06,0.0
banana,3,scale,DR-M10,joint,1,0.024894,0.1059
banana,3,scale,DR-M12,features,1,0.000181,0.0027
banana,3,scale,DR-M13,features,1,0.0,0.0009
banana,3,scale,DR-M14,joint,1,0.053344,0.0944
banana,3,scale,DR-C1,errors,1,77.0,0.0007
banana,3,scale,DR-C2,errors,1,76.0,0.0003
banana,3,scale,DR-C3,errors,0,,0.0006
banana,3,scale,DR-C4,errors,0,,0.0003
banana,3,scale,DR-C5,errors,0,,0.3836
banana,3,scale,DR-C6,errors,0,,0.0094
banana,3,scale,DR-C7,errors,0,,0.0082
banana,3,scale,DR-C9,errors,0,,0.0006
banana,3,scale,DR-MV1,joint,0,4.049714,0.001
banana,3,scale,DR-MV2,joint,1,0.112,0.004
banana,3,scale,DR-CV1,joint,1,0.63262,0.6342
banana,3,correlation,DR-M1,features,0,0.456263,0.0019
banana,3,correlation,DR-M2,features,0,0.039523,0.0008
banana,3,correlation,DR-M3,features,0,0.691848,0.002
banana,3,correlation,DR-M4,features,0,0.020022,0.0118
banana,3,correlation,DR-M5,features,0,0.007104,0.0008
banana,3,correlation,DR-M6,features,0,0.098212,0.0067
banana,3,correlation,DR-M7,features,0,0.339959,0.0016
banana,3,correlation,DR-M8,errors,1,0.32,0.0
banana,3,correlation,DR-M10,joint,0,0.004836,0.1082
banana,3,correlation,DR-M12,features,0,0.403418,0.0013
banana,3,correlation,DR-M13,features,0,0.25,0.0009
banana,3,correlation,DR-M14,joint,0,0.012393,0.0935
banana,3,correlation,DR-C1,errors,1,13.0,0.0006
banana,3,correlation,DR-C2,errors,1,31.0,0.0003
banana,3,correlation,DR-C3,errors,1,138.0,0.0005
banana,3,correlation,DR-C4,errors,1,75.0,0.0002
banana,3,correlation,DR-C5,errors,0,,0.3732
banana,3,correlation,DR-C6,errors,1,48.0,0.0079
banana,3,correlation,DR-C7,errors,1,41.0,0.0048
banana,3,correlation,DR-C9,errors,1,58.0,0.0003
banana,3,correlation,DR-MV1,joint,0,1.369985,0.0007
banana,3,correlation,DR-MV2,joint,0,0.06,0.002
banana,3,correlation,DR-CV1,joint,0,0.57302,0.6198
banana,3,selection,DR-M1,features,1,2.9e-05,0.0031
banana,3,selection,DR-M2,features,0,0.193017,0.0013
banana,3,selection,DR-M3,features,1,0.000355,0.0024
banana,3,selection,DR-M4,features,1,0.099651,0.0181
banana,3,selection,DR-M5,features,0,0.03425,0.0008
banana,3,selection,DR-M6,features,1,0.341483,0.0069
banana,3,selection,DR-M7,features,1,1e-05,0.0017
banana,3,selection,DR-M8,errors,1,0.052,0.0001
banana,3,selection,DR-M10,joint,1,0.026029,0.1052
banana,3,selection,DR-M12,features,1,7e-06,0.0057
banana,3,selection,DR-M13,features,1,0.0,0.0013
banana,3,selection,DR-M14,joint,1,0.073939,0.1041
banana,3,selection,DR-C1,errors,1,26.0,0.0009
banana,3,selection,DR-C2,errors,1,47.0,0.0004
banana,3,selection,DR-C3,errors,0,,0.0011
banana,3,selection,DR-C4,errors,0,,0.0006
banana,3,selection,DR-C5,errors,0,,0.3944
banana,3,selection,DR-C6,errors,0,,0.0096
banana,3,selection,DR-C7,errors,0,,0.0064
banana,3,selection,DR-C9,errors,0,,0.0005
banana,3,selection,DR-MV1,joint,1,19.315057,0.0008
banana,3,selection,DR-MV2,joint,0,0.028,0.0023
banana,3,selection,DR-CV1,joint,0,0.55834,0.6192
banana,3,label_shift,DR-M1,features,0,0.166732,0.0018
banana,3,label_shift,DR-M2,features,0,0.09326,0.0007
banana,3,label_shift,DR-M3,features,0,0.090955,0.0018
banana,3,label_shift,DR-M4,features,0,0.047773,0.0122
banana,3,label_shift,DR-M5,features,0,0.016672,0.0008
banana,3,label_shift,DR-M6,features,0,0.130082,0.0069
banana,3,label_shift,DR-M7,features,0,0.411993,0.0016
banana,3,label_shift,DR-M8,errors,1,0.056,0.0002
banana,3,label_shift,DR-M10,joint,0,0.004227,0.1024
banana,3,label_shift,DR-M12,features,0,0.112123,0.0013
banana,3,label_shift,DR-M13,features,0,0.088659,0.0012
banana,3,label_shift,DR-M14,joint,0,0.011282,0.0857
banana,3,label_shift,DR-C1,errors,1,1.0,0.0006
banana,3,label_shift,DR-C2,errors,1,41.0,0.0003
banana,3,label_shift,DR-C3,errors,0,,0.0006
banana,3,label_shift,DR-C4,errors,0,,0.0003
banana,3,label_shift,DR-C5,errors,0,,0.3929
banana,3,label_shift,DR-C6,errors,0,,0.0109
banana,3,label_shift,DR-C7,errors,0,,0.0061
banana,3,label_shift,DR-C9,errors,0,,0.0005
banana,3,label_shift,DR-MV1,joint,0,1.050463,0.0006
banana,3,label_shift,DR-MV2,joint,0,0.052,0.002
banana,3,label_shift,DR-CV1,joint,0,0.47506,0.6489
banana,3,concept,DR-M1,features,0,0.166732,0.0018
banana,3,concept,DR-M2,features,0,0.103701,0.0009
banana,3,concept,DR-M3,features,0,0.04124,0.0024
banana,3,concept,DR-M4,features,0,0.050395,0.0146
banana,3,concept,DR-M5,features,0,0.018515,0.0007
banana,3,concept,DR-M6,features,0,0.144998,0.0068
banana,3,concept,DR-M7,features,0,0.135388,0.0016
banana,3,concept,DR-M8,errors,1,0.116,0.0
banana,3,concept,DR-M10,joint,0,0.003995,0.1069
banana,3,concept,DR-M12,features,0,0.084173,0.0014
banana,3,concept,DR-M13,features,0,0.071807,0.0011
banana,3,concept,DR-M14,joint,0,0.012011,0.0926
banana,3,concept,DR-C1,errors,1,77.0,0.0007
banana,3,concept,DR-C2,errors,1,76.0,0.0003
banana,3,concept,DR-C3,errors,0,,0.0006
banana,3,concept,DR-C4,errors,0,,0.0003
banana,3,concept,DR-C5,errors,0,,0.355
banana,3,concept,DR-C6,errors,0,,0.0094
banana,3,concept,DR-C7,errors,0,,0.0058
banana,3,concept,DR-C9,errors,0,,0.0004
banana,3,concept,DR-MV1,joint,0,2.352439,0.0006
banana,3,concept,DR-MV2,joint,0,0.036,0.002
banana,3,concept,DR-CV1,joint,0,0.52192,0.5962
banana,4,none,DR-M1,features,0,0.537142,0.0019
banana,4,none,DR-M2,features,0,0.106987,0.0008
banana,4,none,DR-M3,features,0,0.045527,0.0019
banana,4,none,DR-M4,features,0,0.054566,0.0129
banana,4,none,DR-M5,features,0,0.019054,0.0007
banana,4,none,DR-M6,features,0,0.096716,0.007
banana,4,none,DR-M7,features,0,0.53166,0.0016
banana,4,none,DR-M8,errors,0,-0.002,0.0001
banana,4,none,DR-M10,joint,0,0.003364,0.1052
banana,4,none,DR-M12,features,0,0.359507,0.0059
banana,4,none,DR-M13,features,0,0.25,0.0009
banana,4,none,DR-M14,joint,0,0.008845,0.0948
banana,4,none,DR-C1,errors,0,,0.0009
banana,4,none,DR-C2,errors,1,189.0,0.0003
banana,4,none,DR-C3,errors,0,,0.0006
banana,4,none,DR-C4,errors,0,,0.0003
banana,4,none,DR-C5,errors,0,,0.3603
banana,4,none,DR-C6,errors,0,,0.0094
banana,4,none,DR-C7,errors,0,,0.0062
banana,4,none,DR-C9,errors,0,,0.0005
banana,4,none,DR-MV1,joint,0,0.553723,0.0007
banana,4,none,DR-MV2,joint,1,0.08,0.002
banana,4,none,DR-CV1,joint,0,0.58074,0.6302
banana,4,shift,DR-M1,features,1,0.000239,0.002
banana,4,shift,DR-M2,features,1,0.313719,0.0008
banana,4,shift,DR-M3,features,1,5e-06,0.0021
banana,4,shift,DR-M4,features,1,0.182549,0.012
banana,4,shift,DR-M5,features,0,0.051344,0.0007
banana,4,shift,DR-M6,features,1,0.415225,0.0072
banana,4,shift,DR-M7,features,1,0.0,0.002
banana,4,shift,DR-M8,errors,1,0.07,0.0001
banana,4,shift,DR-M10,joint,1,0.029405,0.1058
banana,4,shift,DR-M12,features,1,1e-06,0.0016
banana,4,shift,DR-M13,features,1,0.0,0.0011
banana,4,shift,DR-M14,joint,1,0.098569,0.0986
banana,4,shift,DR-C1,errors,1,173.0,0.0007
banana,4,shift,DR-C2,errors,1,111.0,0.0003
banana,4,shift,DR-C3,errors,0,,0.0006
banana,4,shift,DR-C4,errors,0,,0.0004
banana,4,shift,DR-C5,errors,0,,0.3748
banana,4,shift,DR-C6,errors,0,,0.0082
banana,4,shift,DR-C7,errors,0,,0.0063
banana,4,shift,DR-C9,errors,0,,0.0005
banana,4,shift,DR-MV1,joint,1,37.032626,0.0006
banana,4,shift,DR-MV2,joint,0,0.064,0.0021
banana,4,shift,DR-CV1,joint,1,0.64432,0.5916
banana,4,scale,DR-M1,features,1,0.0,0.0019
banana,4,scale,DR-M2,features,1,0.48749,0.0007
banana,4,scale,DR-M3,features,1,0.0,0.0019
banana,4,scale,DR-M4,features,1,0.231939,0.0119
banana,4,scale,DR-M5,features,0,0.084971,0.0007
banana,4,scale,DR-M6,features,1,0.50589,0.0067
banana,4,scale,DR-M7,features,0,0.486688,0.0016
banana,4,scale,DR-M8,errors,1,0.07,0.0001
banana,4,scale,DR-M10,joint,1,0.043832,0.11
banana,4,scale,DR-M12,features,1,4e-06,0.0018
banana,4,scale,DR-M13,features,1,0.0,0.001
banana,4,scale,DR-M14,joint,1,0.082888,0.1074
banana,4,scale,DR-C1,errors,1,90.0,0.0008
banana,4,scale,DR-C2,errors,1,90.0,0.0004
banana,4,scale,DR-C3,errors,0,,0.0006
banana,4,scale,DR-C4,errors,0,,0.0004
banana,4,scale,DR-C5,errors,0,,0.4123
banana,4,scale,DR-C6,errors,0,,0.0081
banana,4,scale,DR-C7,errors,0,,0.0063
banana,4,scale,DR-C9,errors,0,,0.0004
banana,4,scale,DR-MV1,joint,0,0.917974,0.0007
banana,4,scale,DR-MV2,joint,1,0.12,0.0022
banana,4,scale,DR-CV1,joint,1,0.72242,0.5926
banana,4,correlation,DR-M1,features,0,0.495953,0.0017
banana,4,correlation,DR-M2,features,0,0.119628,0.0008
banana,4,correlation,DR-M3,features,1,0.024448,0.0018
banana,4,correlation,DR-M4,features,0,0.0618,0.0123
banana,4,correlation,DR-M5,features,0,0.021398,0.0007
banana,4,correlation,DR-M6,features,0,0.077964,0.0064
banana,4,correlation,DR-M7,features,0,0.730583,0.0017
banana,4,correlation,DR-M8,errors,1,0.398,0.0
banana,4,correlation,DR-M10,joint,0,0.006552,0.1051
banana,4,correlation,DR-M12,features,0,0.682597,0.0014
banana,4,correlation,DR-M13,features,0,0.25,0.0009
banana,4,correlation,DR-M14,joint,0,0.014762,0.0952
banana,4,correlation,DR-C1,errors,1,28.0,0.0006
banana,4,correlation,DR-C2,errors,1,48.0,0.0003
banana,4,correlation,DR-C3,errors,1,143.0,0.0006
banana,4,correlation,DR-C4,errors,1,75.0,0.0003
banana,4,correlation,DR-C5,errors,1,73.0,0.2637
banana,4,correlation,DR-C6,errors,1,53.0,0.0071
banana,4,correlation,DR-C7,errors,1,55.0,0.0054
banana,4,correlation,DR-C9,errors,1,60.0,0.0004
banana,4,correlation,DR-MV1,joint,0,0.121028,0.0006
banana,4,correlation,DR-MV2,joint,0,0.056,0.002
banana,4,correlation,DR-CV1,joint,1,0.60804,0.5898
banana,4,selection,DR-M1,features,1,0.0,0.002
banana,4,selection,DR-M2,features,1,0.378359,0.0008
banana,4,selection,DR-M3,features,1,0.0,0.002
banana,4,selection,DR-M4,features,1,0.189754,0.0118
banana,4,selection,DR-M5,features,0,0.065978,0.0007
banana,4,selection,DR-M6,features,1,0.478479,0.0064
banana,4,selection,DR-M7,features,1,0.0,0.0015
banana,4,selection,DR-M8,errors,0,0.01,0.0
banana,4,selection,DR-M10,joint,1,0.039814,0.1002
banana,4,selection,DR-M12,features,1,0.0,0.006
banana,4,selection,DR-M13,features,1,0.0,0.001
banana,4,selection,DR-M14,joint,1,0.122839,0.0898
banana,4,selection,DR-C1,errors,0,,0.0008
banana,4,selection,DR-C2,errors,1,182.0,0.0003
banana,4,selection,DR-C3,errors,0,,0.0006
banana,4,selection,DR-C4,errors,0,,0.0004
banana,4,selection,DR-C5,errors,0,,0.382
banana,4,selection,DR-C6,errors,0,,0.0086
banana,4,selection,DR-C7,errors,0,,0.0063
banana,4,selection,DR-C9,errors,0,,0.0005
banana,4,selection,DR-MV1,joint,1,38.464017,0.0006
banana,4,selection,DR-MV2,joint,0,0.04,0.002
banana,4,selection,DR-CV1,joint,1,0.61598,0.5805
banana,4,label_shift,DR-M1,features,0,0.053038,0.0017
banana,4,label_shift,DR-M2,features,0,0.152815,0.0007
banana,4,label_shift,DR-M3,features,1,0.002787,0.002
banana,4,label_shift,DR-M4,features,0,0.075462,0.0117
banana,4,label_shift,DR-M5,features,0,0.027086,0.0007
banana,4,label_shift,DR-M6,features,0,0.148157,0.0067
banana,4,label_shift,DR-M7,features,0,0.129664,0.0016
banana,4,label_shift,DR-M8,errors,1,0.038,0.0
banana,4,label_shift,DR-M10,joint,0,0.005734,0.1051
banana,4,label_shift,DR-M12,features,0,0.112162,0.0056
banana,4,label_shift,DR-M13,features,0,0.051656,0.0011
banana,4,label_shift,DR-M14,joint,0,0.018068,0.0879
banana,4,label_shift,DR-C1,errors,0,,0.0008
banana,4,label_shift,DR-C2,errors,1,119.0,0.0003
banana,4,label_shift,DR-C3,errors,0,,0.0007
banana,4,label_shift,DR-C4,errors,0,,0.0003
banana,4,label_shift,DR-C5,errors,0,,0.3763
banana,4,label_shift,DR-C6,errors,1,103.0,0.0077
banana,4,label_shift,DR-C7,errors,0,,0.0063
banana,4,label_shift,DR-C9,errors,0,,0.0004
banana,4,label_shift,DR-MV1,joint,0,2.660751,0.0006
banana,4,label_shift,DR-MV2,joint,1,0.108,0.0021
banana,4,label_shift,DR-CV1,joint,0,0.52674,0.602
banana,4,concept,DR-M1,features,0,0.09066,0.0017
banana,4,concept,DR-M2,features,0,0.107115,0.0007
banana,4,concept,DR-M3,features,0,0.033342,0.0019
banana,4,concept,DR-M4,features,0,0.051741,0.0121
banana,4,concept,DR-M5,features,0,0.019108,0.0007
banana,4,concept,DR-M6,features,0,0.186136,0.0064
banana,4,concept,DR-M7,features,0,0.118325,0.0024
banana,4,concept,DR-M8,errors,1,0.162,0.0001
banana,4,concept,DR-M10,joint,0,0.006888,0.1166
banana,4,concept,DR-M12,features,0,0.04933,0.0013
banana,4,concept,DR-M13,features,0,0.035739,0.0012
banana,4,concept,DR-M14,joint,0,0.017457,0.092
banana,4,concept,DR-C1,errors,1,43.0,0.0006
banana,4,concept,DR-C2,errors,1,60.0,0.0003
banana,4,concept,DR-C3,errors,0,,0.0006
banana,4,concept,DR-C4,errors,0,,0.0004
banana,4,concept,DR-C5,errors,0,,0.3814
banana,4,concept,DR-C6,errors,1,244.0,0.0084
banana,4,concept,DR-C7,errors,0,,0.0062
banana,4,concept,DR-C9,errors,0,,0.0004
banana,4,concept,DR-MV1,joint,0,2.727187,0.0007
banana,4,concept,DR-MV2,joint,1,0.076,0.002
banana,4,concept,DR-CV1,joint,0,0.49036,0.5821
churn,0,none,DR-M1,features,0,0.14841,0.0142
churn,0,none,DR-M2,features,0,0.085578,0.0054
churn,0,none,DR-M3,features,0,0.123844,0.018
churn,0,none,DR-M4,features,0,0.043919,0.0978
churn,0,none,DR-M5,features,0,0.015306,0.0082
churn,0,none,DR-M6,features,0,0.197441,0.0596
churn,0,none,DR-M7,features,0,0.01361,0.0125
churn,0,none,DR-M8,errors,0,-0.008,0.0001
churn,0,none,DR-M10,joint,0,0.003409,0.1211
churn,0,none,DR-M12,features,0,0.048088,0.4585
churn,0,none,DR-M13,features,0,0.02983,0.0075
churn,0,none,DR-M14,joint,0,0.037738,0.103
churn,0,none,DR-C1,errors,0,,0.0008
churn,0,none,DR-C2,errors,1,242.0,0.0003
